filename,width,height,class,xmin,ymin,xmax,ymax
11893820-3x2-xlarge.jpg,862,575,bad,46,42,104,97
11893820-3x2-xlarge.jpg,862,575,good,103,24,150,79
11893820-3x2-xlarge.jpg,862,575,good,243,2,291,51
11893820-3x2-xlarge.jpg,862,575,bad,166,36,228,99
11893820-3x2-xlarge.jpg,862,575,bad,208,141,247,185
11893820-3x2-xlarge.jpg,862,575,bad,149,237,223,312
11893820-3x2-xlarge.jpg,862,575,bad,89,336,183,400
11893820-3x2-xlarge.jpg,862,575,good,125,441,238,567
11893820-3x2-xlarge.jpg,862,575,bad,248,333,369,425
11893820-3x2-xlarge.jpg,862,575,bad,240,181,319,253
11893820-3x2-xlarge.jpg,862,575,bad,266,56,328,101
11893820-3x2-xlarge.jpg,862,575,bad,351,61,407,113
11893820-3x2-xlarge.jpg,862,575,good,400,37,462,94
11893820-3x2-xlarge.jpg,862,575,good,383,164,460,239
11893820-3x2-xlarge.jpg,862,575,bad,464,122,518,179
11893820-3x2-xlarge.jpg,862,575,bad,509,31,576,97
11893820-3x2-xlarge.jpg,862,575,bad,603,40,663,85
11893820-3x2-xlarge.jpg,862,575,bad,615,128,669,179
11893820-3x2-xlarge.jpg,862,575,good,544,201,629,290
11893820-3x2-xlarge.jpg,862,575,bad,508,346,586,418
11893820-3x2-xlarge.jpg,862,575,good,606,416,693,499
11893820-3x2-xlarge.jpg,862,575,good,675,247,753,326
11893820-3x2-xlarge.jpg,862,575,bad,720,56,772,110
11893820-3x2-xlarge.jpg,862,575,bad,820,30,862,72
11893820-3x2-xlarge.jpg,862,575,good,765,153,828,209
003_1024.jpeg,1024,576,good,15,141,177,325
003_1024.jpeg,1024,576,good,730,173,890,355
003_1024.jpeg,1024,576,good,879,200,1022,349
ckeditor-5e450681b7dad.jpg,980,1470,good,366,208,541,365
Coronavirus-outbreak-Calm-urged-as-anti-Chinese-sentiment-felt-in-New.jpg,1200,675,good,247,242,335,338
Coronavirus-outbreak-Calm-urged-as-anti-Chinese-sentiment-felt-in-New.jpg,1200,675,good,397,218,417,242
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1.jpeg,1025,683,good,48,119,88,154
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1.jpeg,1025,683,good,146,107,186,145
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1.jpeg,1025,683,good,215,159,237,180
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1.jpeg,1025,683,good,274,143,319,176
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1.jpeg,1025,683,good,422,71,470,123
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1.jpeg,1025,683,good,540,86,588,146
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1.jpeg,1025,683,none,633,149,660,179
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1.jpeg,1025,683,good,699,94,756,157
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1.jpeg,1025,683,good,946,54,1006,112
3056392_1.jpg,800,600,good,474,55,542,128
1de4af84-e63a-479c-a9cd-622a0c93acd0-EPA_ITALY_CHINA_DISEASES_CORONAVIRUS.jpeg,3071,1727,bad,200,615,247,658
1de4af84-e63a-479c-a9cd-622a0c93acd0-EPA_ITALY_CHINA_DISEASES_CORONAVIRUS.jpeg,3071,1727,good,931,613,1087,794
1de4af84-e63a-479c-a9cd-622a0c93acd0-EPA_ITALY_CHINA_DISEASES_CORONAVIRUS.jpeg,3071,1727,good,1904,434,2109,657
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,good,236,81,321,181
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,good,381,152,416,191
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,good,348,250,406,311
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,good,417,248,473,302
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,good,388,361,466,432
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,none,573,287,653,358
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,bad,451,172,476,196
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,bad,309,166,343,205
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,bad,63,113,98,177
76bda8e5-edf5-4f0c-8868-4cec4b413c00883e5a2b-7fff-4ae0-88d2-e9b7f1cf24c0.jpeg,800,600,bad,769,154,800,185
37e47040-dfbb-4f64-a1f5-2fc28920d660.jpeg,4325,3306,good,397,641,1204,1472
37e47040-dfbb-4f64-a1f5-2fc28920d660.jpeg,4325,3306,good,1566,1248,2466,2248
37e47040-dfbb-4f64-a1f5-2fc28920d660.jpeg,4325,3306,bad,2889,168,4099,1449
3056453_1_1.jpg,800,600,good,83,107,188,220
3056453_1_1.jpg,800,600,good,376,92,472,211
3056453_1_1.jpg,800,600,good,521,176,605,259
3056453_1_1.jpg,800,600,good,735,224,800,301
0602623232127-web-tete.jpg,1280,720,bad,134,84,220,166
0602623232127-web-tete.jpg,1280,720,bad,420,16,460,63
0602623232127-web-tete.jpg,1280,720,bad,610,26,656,77
0602623232127-web-tete.jpg,1280,720,good,651,43,720,124
0602623232127-web-tete.jpg,1280,720,bad,454,106,531,173
0602623232127-web-tete.jpg,1280,720,good,414,199,513,306
0602623232127-web-tete.jpg,1280,720,bad,216,240,296,291
0602623232127-web-tete.jpg,1280,720,none,115,533,201,619
0602623232127-web-tete.jpg,1280,720,none,347,289,444,399
0602623232127-web-tete.jpg,1280,720,none,539,244,679,387
0602623232127-web-tete.jpg,1280,720,bad,776,130,829,187
0602623232127-web-tete.jpg,1280,720,good,819,139,901,230
0602623232127-web-tete.jpg,1280,720,good,1044,131,1166,256
0602623232127-web-tete.jpg,1280,720,good,839,420,990,580
20170804_20170804-150134.jpg,800,600,good,276,131,342,197
20170804_20170804-150134.jpg,800,600,good,533,118,598,172
20170804_20170804-150134.jpg,800,600,good,643,152,683,199
20170804_20170804-150134.jpg,800,600,good,703,123,760,188
20170804_20170804-150134.jpg,800,600,good,754,166,788,203
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,good,836,39,902,119
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,good,496,93,562,160
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,good,38,170,95,228
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,good,247,143,304,203
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,good,222,274,279,360
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,bad,678,122,731,180
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,bad,274,259,338,327
merlin_168812403_11ff9d1e-46f1-48fc-814a-bcf89fafb6e4-master1050.jpg,1050,700,good,39,206,108,274
merlin_168812403_11ff9d1e-46f1-48fc-814a-bcf89fafb6e4-master1050.jpg,1050,700,good,753,229,829,331
coronavirus-4.jpg,2000,1333,good,50,440,264,740
coronavirus-4.jpg,2000,1333,good,353,298,609,550
coronavirus-4.jpg,2000,1333,good,705,581,981,833
coronavirus-4.jpg,2000,1333,good,1322,264,1543,516
merlin_168868266_885872d9-a451-4b7a-acae-0a6629426979-master1050.jpg,1050,700,good,160,353,241,413
merlin_168868266_885872d9-a451-4b7a-acae-0a6629426979-master1050.jpg,1050,700,good,618,253,673,320
merlin_168868266_885872d9-a451-4b7a-acae-0a6629426979-master1050.jpg,1050,700,good,888,232,922,267
merlin_168868266_885872d9-a451-4b7a-acae-0a6629426979-master1050.jpg,1050,700,good,488,207,526,260
5e353e347af50726986e84c0.jpeg,1000,667,good,109,61,236,202
5e353e347af50726986e84c0.jpeg,1000,667,good,124,302,221,393
5e353e347af50726986e84c0.jpeg,1000,667,good,101,524,218,649
5e353e347af50726986e84c0.jpeg,1000,667,good,438,71,568,212
5e353e347af50726986e84c0.jpeg,1000,667,good,435,305,562,422
5e353e347af50726986e84c0.jpeg,1000,667,good,440,529,565,646
5e353e347af50726986e84c0.jpeg,1000,667,good,777,68,899,200
5e353e347af50726986e84c0.jpeg,1000,667,good,753,293,863,422
5e353e347af50726986e84c0.jpeg,1000,667,good,719,454,918,659
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,3404,1988,3858,2457
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,bad,3658,1426,4012,1780
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,bad,1874,1534,2235,1888
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,2158,1911,2627,2357
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,4265,1543,4535,1811
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,666,1696,1051,2157
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,220,1411,481,1696
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,1120,1634,1327,1942
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,1497,1511,1735,1750
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,1666,1334,1927,1673
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,2243,1350,2520,1634
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,2512,1380,2697,1596
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,2752,1119,2889,1288
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,3243,1011,3435,1180
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,bad,1281,1396,1466,1619
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,481,1180,635,1342
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,1612,1080,1820,1288
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,bad,2095,961,2247,1113
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,2338,917,2403,1022
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,2912,896,2990,1004
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,1895,965,1999,1083
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,1121,870,1208,957
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,3064,1065,3229,1209
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,2586,1226,2729,1391
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,4151,900,4247,1026
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,4351,870,4451,1000
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,3547,1017,3634,1117
9a97c47e58ca6324cc0feaef3ef25c8c.jpg,4594,3062,good,4264,870,4347,978
img-1579662489-42239.jpg,1000,659,good,356,148,419,221
img-1579662489-42239.jpg,1000,659,good,686,128,746,198
gettyimages-1203216106-1800.jpg,1800,1200,good,522,328,610,443
gettyimages-1203216106-1800.jpg,1800,1200,good,871,104,1010,277
gettyimages-1203216106-1800.jpg,1800,1200,good,1128,334,1201,419
Getty_Beijing-Air-Pollution_web.jpg,1500,992,none,76,147,244,325
Getty_Beijing-Air-Pollution_web.jpg,1500,992,bad,304,77,404,160
Getty_Beijing-Air-Pollution_web.jpg,1500,992,good,499,162,566,250
Getty_Beijing-Air-Pollution_web.jpg,1500,992,good,559,280,681,405
Getty_Beijing-Air-Pollution_web.jpg,1500,992,good,229,592,541,895
Getty_Beijing-Air-Pollution_web.jpg,1500,992,good,694,530,986,832
Getty_Beijing-Air-Pollution_web.jpg,1500,992,good,856,315,1001,477
Getty_Beijing-Air-Pollution_web.jpg,1500,992,good,696,192,801,305
Getty_Beijing-Air-Pollution_web.jpg,1500,992,bad,1184,175,1309,302
Getty_Beijing-Air-Pollution_web.jpg,1500,992,good,1351,85,1486,195
Getty_Beijing-Air-Pollution_web.jpg,1500,992,good,1374,215,1496,357
Getty_Beijing-Air-Pollution_web.jpg,1500,992,good,1099,460,1269,642
7abf312e-419d-11ea-9fd9-ecfbb38a9743_image_hires_152809.jpeg,768,768,good,558,103,675,216
7abf312e-419d-11ea-9fd9-ecfbb38a9743_image_hires_152809.jpeg,768,768,good,316,219,408,316
7abf312e-419d-11ea-9fd9-ecfbb38a9743_image_hires_152809.jpeg,768,768,good,125,173,220,261
200128120023-wuhan-3-super-tease.jpg,1100,619,good,45,101,111,162
200128120023-wuhan-3-super-tease.jpg,1100,619,good,187,56,239,103
200128120023-wuhan-3-super-tease.jpg,1100,619,good,311,87,362,130
200128120023-wuhan-3-super-tease.jpg,1100,619,good,402,83,466,144
200128120023-wuhan-3-super-tease.jpg,1100,619,good,568,55,611,101
200128120023-wuhan-3-super-tease.jpg,1100,619,good,653,73,689,117
200128120023-wuhan-3-super-tease.jpg,1100,619,good,732,73,775,110
200128120023-wuhan-3-super-tease.jpg,1100,619,good,789,60,830,106
200128120023-wuhan-3-super-tease.jpg,1100,619,good,896,80,955,140
200128120023-wuhan-3-super-tease.jpg,1100,619,good,980,74,1029,123
15-08608-001.jpg,852,431,bad,111,167,193,261
15-08608-001.jpg,852,431,good,233,103,306,177
15-08608-001.jpg,852,431,good,519,59,587,141
15-08608-001.jpg,852,431,good,639,158,707,238
airport-mask-1200x830.jpg,1200,830,good,204,237,319,339
airport-mask-1200x830.jpg,1200,830,good,571,217,660,316
airport-mask-1200x830.jpg,1200,830,good,931,237,1036,329
airport-mask-1200x830.jpg,1200,830,bad,6,158,67,229
airport-mask-1200x830.jpg,1200,830,good,323,144,400,200
cabd7dacf720acc8f901b6f2703b969a_w.jpg,1280,853,good,60,283,116,339
cabd7dacf720acc8f901b6f2703b969a_w.jpg,1280,853,good,141,252,204,329
cabd7dacf720acc8f901b6f2703b969a_w.jpg,1280,853,good,308,258,358,320
cabd7dacf720acc8f901b6f2703b969a_w.jpg,1280,853,good,556,254,616,329
cabd7dacf720acc8f901b6f2703b969a_w.jpg,1280,853,good,504,264,541,314
cabd7dacf720acc8f901b6f2703b969a_w.jpg,1280,853,good,670,295,714,343
cabd7dacf720acc8f901b6f2703b969a_w.jpg,1280,853,good,777,295,804,331
cabd7dacf720acc8f901b6f2703b969a_w.jpg,1280,853,good,858,277,912,331
cabd7dacf720acc8f901b6f2703b969a_w.jpg,1280,853,good,983,279,1027,329
5e305d2724306a4b381e8ea3.jpeg,1100,825,good,56,33,281,313
5e305d2724306a4b381e8ea3.jpeg,1100,825,good,515,275,777,560
5e305d2724306a4b381e8ea3.jpeg,1100,825,none,817,3,1094,250
febfe125a0904416a97b9ff3be08517c.jpeg,1080,1305,none,20,339,149,478
febfe125a0904416a97b9ff3be08517c.jpeg,1080,1305,none,526,184,675,372
febfe125a0904416a97b9ff3be08517c.jpeg,1080,1305,bad,987,304,1080,449
000_1OC3DT.jpg,1024,682,good,22,124,94,183
000_1OC3DT.jpg,1024,682,good,161,108,228,176
000_1OC3DT.jpg,1024,682,good,287,105,357,173
000_1OC3DT.jpg,1024,682,good,384,140,447,187
000_1OC3DT.jpg,1024,682,good,436,133,500,200
000_1OC3DT.jpg,1024,682,good,692,102,754,198
000_1OC3DT.jpg,1024,682,good,830,149,903,241
000_1OC3DT.jpg,1024,682,good,878,327,958,426
000_1OC3DT.jpg,1024,682,good,785,395,871,472
000_1OC3DT.jpg,1024,682,good,589,378,662,459
000_1OC3DT.jpg,1024,682,good,501,295,571,394
000_1OC3DT.jpg,1024,682,good,312,367,403,446
000_1OC3DT.jpg,1024,682,good,106,302,181,389
RTX7CD4D-e1580252893876.jpg,1600,900,good,309,87,366,143
RTX7CD4D-e1580252893876.jpg,1600,900,good,608,52,661,109
RTX7CD4D-e1580252893876.jpg,1600,900,good,929,126,982,181
RTX7CD4D-e1580252893876.jpg,1600,900,good,1171,112,1214,183
772917ab9c7cd5d6b918f00f0d62fcda1514802182.jpg,690,1038,good,300,118,445,280
772917ab9c7cd5d6b918f00f0d62fcda1514802182.jpg,690,1038,good,18,313,80,380
remote.jpeg,920,690,good,178,133,211,172
remote.jpeg,920,690,good,350,110,384,148
remote.jpeg,920,690,good,536,156,568,196
remote.jpeg,920,690,good,671,147,701,196
virus.jpg,950,633,good,77,85,123,147
virus.jpg,950,633,good,227,148,269,195
virus.jpg,950,633,good,369,200,392,245
virus.jpg,950,633,good,574,160,611,204
virus.jpg,950,633,none,692,179,723,221
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,16,146,50,195
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,90,132,137,182
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,241,331,276,366
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,286,224,324,268
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,331,187,367,222
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,397,212,439,248
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,450,213,483,245
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,555,194,588,231
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,621,202,655,239
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,good,706,168,740,203
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,bad,202,168,239,212
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,bad,299,185,328,212
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,bad,517,200,548,238
77dd852cd97644dbb37570d1a4ad33e6_18.jpg,1000,561,bad,376,189,412,227
BBZjpyg.jpeg,1200,630,good,135,206,288,339
BBZjpyg.jpeg,1200,630,good,554,337,664,463
BBZjpyg.jpeg,1200,630,good,813,96,931,223
BBZjpyg.jpeg,1200,630,good,60,269,90,314
haze_malaysia_2_malay_mail (1).jpg,1024,683,good,305,310,470,496
haze_malaysia_2_malay_mail (1).jpg,1024,683,good,678,233,826,386
304a4d44504b46697475.jpg,640,960,good,225,136,400,314
5e2fde36af26c.jpg,1200,900,good,72,353,164,451
5e2fde36af26c.jpg,1200,900,good,249,419,348,528
5e2fde36af26c.jpg,1200,900,good,501,290,630,426
5e2fde36af26c.jpg,1200,900,good,806,424,871,495
5e2fde36af26c.jpg,1200,900,bad,930,257,1096,403
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,13,442,172,678
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,169,475,367,680
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,421,396,596,610
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,423,69,599,240
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,bad,99,94,253,232
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,805,183,967,396
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,1510,369,1667,591
200210163309-coronavirus-economia-mundial-afecta-brote-virus-portafolio-global-cnnee-00000000.jpg,1674,1116,good,1429,142,1583,296
0002526673.jpg,1033,675,good,452,228,505,310
0002526673.jpg,1033,675,good,179,238,207,267
dd0f5fd4-e238-491a-8049-a1c9648aa0db.jpg,800,800,good,414,244,722,582
BBZppaq.jpeg,1200,630,good,548,14,798,275
BBZppaq.jpeg,1200,630,good,1021,341,1142,491
BBZppaq.jpeg,1200,630,good,1058,258,1136,439
BBZppaq.jpeg,1200,630,bad,125,212,208,398
20200126000588.jpg,900,600,good,377,144,524,311
20200126000588.jpg,900,600,bad,693,267,826,428
20200126000588.jpg,900,600,bad,497,222,596,327
diy000_1024.jpg,1024,768,good,483,224,561,319
diy000_1024.jpg,1024,768,good,367,166,454,277
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,77,242,159,357
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,246,152,343,236
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,69,113,120,163
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,330,31,377,82
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,471,170,528,231
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,546,134,585,187
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,654,139,691,199
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,586,243,650,315
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,620,370,687,450
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,787,233,860,296
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,631,13,662,55
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,869,65,909,94
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,996,86,1070,168
2020-01-31t145112z-316030556-mt1yomiur000ajsyux-rtrmadp-3-novel-coronavirus-outbreak-japan-tokyo-1.jpg,1080,609,good,494,46,517,86
9125fe343fe5b1208c8b44e46df02ad4output_00002.jpg,1920,1080,good,334,254,978,982
shutterstock_1145933543-e1579497052960.jpg,1024,770,good,563,209,758,415
21812800265386_863.jpg,700,700,good,78,82,198,227
21812800265386_863.jpg,700,700,good,391,432,611,650
20171106_T0204-1024x621.jpg,1024,621,good,462,191,631,378
funny_mask_01_1024.jpg,720,806,good,219,234,361,397
879f-innckce8090018.jpg,1280,720,good,560,126,701,274
879f-innckce8090018.jpg,1280,720,good,357,323,393,356
879f-innckce8090018.jpg,1280,720,good,8,228,36,284
879f-innckce8090018.jpg,1280,720,good,1241,389,1277,423
879f-innckce8090018.jpg,1280,720,good,1091,399,1125,434
20200105pfb29a_Singapore_Changi_Airport.jpg,1200,628,bad,136,115,168,148
20200105pfb29a_Singapore_Changi_Airport.jpg,1200,628,bad,301,150,335,189
20200105pfb29a_Singapore_Changi_Airport.jpg,1200,628,bad,581,101,614,152
20200105pfb29a_Singapore_Changi_Airport.jpg,1200,628,bad,690,71,730,122
20200105pfb29a_Singapore_Changi_Airport.jpg,1200,628,bad,756,153,809,206
20200105pfb29a_Singapore_Changi_Airport.jpg,1200,628,bad,886,120,918,150
20200105pfb29a_Singapore_Changi_Airport.jpg,1200,628,bad,845,124,873,154
20200105pfb29a_Singapore_Changi_Airport.jpg,1200,628,bad,800,124,834,163
20200105pfb29a_Singapore_Changi_Airport.jpg,1200,628,bad,776,96,807,124
20200105pfb29a_Singapore_Changi_Airport.jpg,1200,628,bad,1010,93,1050,138
0_Concern-In-China-As-Mystery-Virus-Spreads.jpg,1200,630,good,351,198,421,279
0_Concern-In-China-As-Mystery-Virus-Spreads.jpg,1200,630,good,366,370,410,417
0_Concern-In-China-As-Mystery-Virus-Spreads.jpg,1200,630,good,575,64,681,187
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,3,111,31,148
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,35,91,73,134
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,92,92,117,124
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,99,119,117,164
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,38,217,64,254
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,good,52,279,98,337
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,none,93,343,142,406
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,194,545,261,600
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,216,14,239,44
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,221,77,254,119
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,266,101,292,145
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,293,110,317,154
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,193,208,227,247
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,good,248,295,286,350
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,good,315,293,349,346
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,385,108,412,141
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,415,107,438,143
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,good,457,127,481,185
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,521,51,557,106
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,591,77,619,115
